Season,TeamIdA,TeamIdB,SeedA,SeedB,ScoreA,ScoreB,Round,Seed_diff,Score_diff,WinA,A.team,A.conference,A.record,B.team,B.conference,B.record,Rank_diff,W_diff,L_diff,W_perc_diff,adj_em_diff,adj_o_diff,adj_o_rank_diff,adj_d_diff,adj_d_rank_diff,adj_tempo_diff,adj_tempo_rank_diff,luck_diff,luck_rank_diff,sos_adj_em_diff,sos_adj_em_rank_diff,sos_adj_o_diff,sos_adj_o_rank_diff,sos_adj_d_diff,sos_adj_d_rank_diff,nc_sos_adj_em_diff,nc_sos_adj_em_rank_diff
2006,1207,1320,Y07,Y10,54,49,1,-3,5,1,Georgetown,BE,23-10,Northern Iowa,MVC,23-10,-19,0,0,0,5.449999999999999,7.5,-66,2.1000000000000085,25,-1.8000000000000043,8,-9.999999999999974e-4,4,3.4000000000000004,-48,3.6999999999999886,-89,0.29999999999999716,9,-2.0700000000000003,60
2006,1246,1412,Z08,Z09,69,64,1,-1,5,1,Kentucky,SEC,22-13,UAB,CUSA,24-7,-32,-2,6,-0.1456221198156682,4.479999999999999,5.300000000000011,-52,0.7999999999999972,16,-4.400000000000006,175,-0.059000000000000004,128,8.51,-120,6.400000000000006,-203,-2.0999999999999943,-65,2.04,-53
2006,1272,1331,X01,X16,94,78,1,-15,16,1,Memphis,CUSA,33-4,Oral Roberts,MCon,21-12,-106,12,-8,0.25552825552825553,17.84,6.1000000000000085,-73,-11.800000000000011,-128,3.8999999999999915,-88,0.028000000000000004,-67,7.34,-128,1.1000000000000085,-46,-6.200000000000003,-221,0.9400000000000004,-10
2006,1301,1143,W10,W07,58,52,1,3,6,1,N.C. State,ACC,22-10,California,P10,20-11,-17,2,-1,0.04233870967741937,2.24,2,-17,-0.20000000000000284,-8,2.500000000000007,-77,-0.008000000000000002,25,-0.8499999999999996,12,0.29999999999999716,-5,1,34,-7.220000000000001,144
2006,1314,1293,Z03,Z14,69,65,1,-11,4,1,North Carolina,ACC,23-8,Murray St.,OVC,24-7,-79,-1,1,-0.032258064516129004,13.6,11.400000000000006,-127,-2.299999999999997,-23,7,-233,-0.02,48,14.41,-243,5.299999999999997,-170,-9,-297,-5.15,121
2006,1322,1234,W14,W03,64,63,1,11,1,1,Northwestern St.,Slnd,26-8,Iowa,B10,25-9,72,1,-1,0.02941176470588225,-10.709999999999999,2.799999999999997,-49,13.5,97,2.8999999999999915,-115,-0.03,69,-9.31,157,-5.5,178,3.6999999999999886,109,11.02,-164
2006,1326,1172,Y02,Y15,70,62,1,-13,8,1,Ohio St.,B10,26-6,Davidson,SC,20-11,-108,6,-5,0.16733870967741937,15.82,3.0999999999999943,-36,-12.700000000000003,-180,-0.7999999999999972,37,0.053000000000000005,-126,10.04,-164,5.599999999999994,-190,-4.400000000000006,-137,-12.57,224
2006,1338,1245,X05,X12,79,64,1,-7,15,1,Pittsburgh,BE,25-8,Kent St.,MAC,25-9,-58,0,-1,0.022281639928698693,11.18,4.1000000000000085,-44,-7.200000000000003,-73,-1.1000000000000085,61,-0.048,121,7.14,-110,4.799999999999997,-144,-2.4000000000000057,-70,-5.4,106
2006,1400,1335,W02,W15,60,52,1,-13,8,1,Texas,B12,30-7,Penn,Ivy,20-9,-94,10,-2,0.1211556383970177,18.49,15.700000000000003,-182,-2.799999999999997,-19,-0.3999999999999986,13,0.069,-165,12.85,-219,6.099999999999994,-217,-6.700000000000003,-213,-1.87,56
2006,1437,1284,Y01,Y16b,58,45,1,-15,13,1,Villanova,BE,28-5,Monmouth,NEC,19-15,-159,9,-10,0.2896613190730838,25.27,20.5,-267,-4.700000000000003,-43,1,-59,0.062,-100,14.34,-219,7.200000000000003,-230,-7.1000000000000085,-210,-0.9500000000000002,14
2006,1452,1356,W06,W11,64,46,1,-5,18,1,West Virginia,BE,22-11,Southern Illinois,MVC,22-11,-32,0,0,0,5.889999999999999,13.199999999999989,-154,7.299999999999997,57,1.7999999999999972,-35,-0.078,190,4.56,-62,4.800000000000011,-137,0.20000000000000284,2,-0.9299999999999999,21
2006,1130,1285,Y04,Y12,69,56,2,-8,13,1,Boston College,ACC,28-8,Montana,BSky,24-7,-69,4,1,0.0035842293906810374,9.7,6.200000000000003,-35,-3.5,-62,-4.700000000000003,174,-0.032,56,8.049999999999999,-132,3.5,-112,-4.5,-133,-4.98,117
2006,1181,1203,W01,W08,74,61,2,-7,13,1,Duke,ACC,32-4,George Washington,A10,27-3,-41,5,1,-0.011111111111111183,12.87,9.100000000000009,-51,-3.799999999999997,-32,-1.4000000000000057,17,-0.059,49,11.74,-179,7,-221,-4.800000000000011,-135,21.82,-296
2006,1196,1454,Y03,Y11,82,60,2,-8,22,1,Florida,SEC,33-6,Milwaukee,Horz,22-9,-61,11,-3,0.1364764267990074,16.42,9.600000000000009,-73,-6.799999999999997,-51,-0.7999999999999972,25,-0.028,70,6.81,-104,2.799999999999997,-66,-4.1000000000000085,-117,-13.41,269
2006,1211,1231,X03,X06,90,80,2,-3,10,1,Gonzaga,WCC,29-4,Indiana,B10,19-12,-1,10,-8,0.26588465298142716,0.11000000000000121,9.099999999999994,-56,9.099999999999994,141,-0.20000000000000284,3,0.048,-118,-5.39,74,-4.3999999999999915,103,1,37,5.8100000000000005,-66
2006,1261,1401,W04,W12,58,57,2,-8,1,1,LSU,SEC,27-9,Texas A&M,B12,22-9,-20,5,0,0.040322580645161255,6.1,3.0999999999999943,-41,-3,-7,4.5,-170,0.016,-42,6.46,-83,3.5,-84,-3,-79,13.95,-222
2006,1417,1104,X02,X10,62,59,2,-8,3,1,UCLA,P10,32-7,Alabama,SEC,18-13,-53,14,-6,0.23986765922249786,10.919999999999998,-0.09999999999999432,3,-11,-114,-1.7999999999999972,49,0.015,-38,-0.9100000000000001,13,-0.29999999999999716,6,0.6999999999999886,20,0,1
2006,1449,1228,Z05,Z04,67,64,2,1,3,1,Washington,P10,26-7,Illinois,B10,26-7,6,0,0,0,-3.1099999999999994,0.29999999999999716,-2,3.4000000000000057,26,9.499999999999993,-273,0.026,-61,-1.5599999999999996,28,-0.9000000000000057,22,0.7000000000000028,20,-3.04,45
2006,1455,1397,Z07,Z02,80,73,2,5,7,1,Wichita St.,MVC,26-9,Tennessee,SEC,22-8,9,4,1,0.009523809523809601,-3.3800000000000026,-4.799999999999997,30,-1.5,-23,-8.499999999999993,254,0.02,-51,-3.4099999999999993,52,-3.299999999999997,76,0.20000000000000284,6,1.0899999999999999,-25
2006,1133,1338,X13,X05,72,66,2,8,6,1,Bradley,MVC,22-11,Pittsburgh,BE,25-8,13,-3,3,-0.09090909090909094,-5.219999999999999,-4.900000000000006,53,0.4000000000000057,2,4.700000000000003,-166,0.012,-31,-0.8699999999999992,12,-2.5999999999999943,53,-1.5999999999999943,-53,4.699999999999999,-87
2006,1163,1246,Z01,Z08,87,83,2,-7,4,1,Connecticut,BE,30-4,Kentucky,SEC,22-13,-20,8,-9,0.253781512605042,8.310000000000002,3.3999999999999915,-14,-5,-57,4.6000000000000085,-179,0.078,-147,-1.0399999999999991,9,-0.7999999999999972,17,0.20000000000000284,4,-6.82,178
2006,1206,1314,Z11,Z03,65,60,2,8,5,1,George Mason,CAA,27-8,North Carolina,ACC,23-8,12,4,0,0.029493087557603714,-4,-6.200000000000003,53,-2.200000000000003,-15,-7.600000000000001,246,0.027000000000000003,-70,-4.989999999999999,72,-2.299999999999997,51,2.6000000000000085,78,2.99,-84
2006,1207,1326,Y07,Y02,70,52,2,5,18,1,Georgetown,BE,23-10,Ohio St.,B10,26-6,-1,-3,4,-0.11553030303030298,0.6099999999999994,3.5,-16,2.9000000000000057,27,-7.400000000000006,160,-0.054,129,2.84,-42,1.0999999999999943,-23,-1.7999999999999972,-54,1.5,-33
2006,1272,1137,X01,X09,72,56,2,-8,16,1,Memphis,CUSA,33-4,Bucknell,Pat,27-5,-52,6,-1,0.048141891891891886,10.979999999999999,7.5,-97,-3.5,-16,9,-277,-0.099,172,7.0600000000000005,-123,3.700000000000003,-137,-3.4000000000000057,-99,0.6400000000000006,-6
2006,1400,1301,W02,W10,75,54,2,-8,21,1,Texas,B12,30-7,N.C. State,ACC,22-10,-27,8,-3,0.12331081081081086,9.87,5,-26,-4.8999999999999915,-45,-0.5000000000000071,17,0.026000000000000002,-62,1.0499999999999998,-17,-1,19,-2,-64,7.970000000000001,-158
2006,1437,1112,Y01,Y08,82,78,2,-7,4,1,Villanova,BE,28-5,Arizona,P10,20-13,-18,8,-8,0.24242424242424243,7.359999999999999,4.099999999999994,-24,-3.299999999999997,-26,-2.1000000000000085,65,0.11699999999999999,-236,0.2599999999999998,-2,0.4000000000000057,-13,0.09999999999999432,3,-6.1,56
2006,1452,1322,W06,W14,67,54,2,-8,13,1,West Virginia,BE,22-11,Northwestern St.,Slnd,26-8,-77,-4,3,-0.0980392156862745,11.979999999999999,9.5,-93,-2.5,-36,-5.099999999999994,197,-0.062,150,11.819999999999999,-183,6.200000000000003,-194,-5.599999999999994,-164,-10.74,155
2006,1261,1181,W04,W01,62,54,3,3,8,1,LSU,SEC,27-9,Duke,ACC,32-4,9,-5,5,-0.13888888888888884,-5.539999999999999,-9.600000000000009,61,-4,-13,-2.299999999999997,61,-0.039,90,0.16999999999999993,-2,0.20000000000000284,-6,0,2,-5.06,72
2006,1272,1133,X01,X13,80,64,3,-12,16,1,Memphis,CUSA,33-4,Bradley,MVC,22-11,-19,11,-7,0.22522522522522526,7.039999999999999,5.700000000000003,-64,-1.4000000000000057,-5,1.5,-20,0.012,-28,-3.0500000000000003,45,-1.5,54,1.5,49,10.040000000000001,-191
2006,1400,1452,W02,W06,74,71,3,-4,3,1,Texas,B12,30-7,West Virginia,BE,22-11,-13,8,-4,0.14414414414414423,6.300000000000001,1.4000000000000057,-6,-4.8999999999999915,-47,1.3999999999999986,-43,0.08499999999999999,-205,-2.579999999999999,28,-2.3000000000000114,48,0.29999999999999716,5,0.47,-6
2006,1417,1211,X02,X03,73,71,3,-1,2,1,UCLA,P10,32-7,Gonzaga,WCC,29-4,-26,3,3,-0.0582750582750583,7.759999999999998,-6.3999999999999915,29,-14.200000000000003,-170,-4.699999999999996,177,-0.015999999999999997,36,3.920000000000001,-57,3,-73,-0.9000000000000057,-32,-6.380000000000001,91
2006,1163,1449,Z01,Z05,98,92,3,-4,6,1,Connecticut,BE,30-4,Washington,P10,26-7,-11,4,-3,0.09447415329768272,5.350000000000001,3,-11,-2.4000000000000057,-20,-2.8999999999999915,39,0.06999999999999999,-125,3.7700000000000005,-60,1.9000000000000057,-42,-1.8999999999999915,-59,3.76,-61
2006,1196,1207,Y03,Y07,57,53,3,-4,4,1,Florida,SEC,33-6,Georgetown,BE,23-10,-12,10,-4,0.14918414918414913,6.990000000000002,1.4000000000000057,-6,-5.5,-39,9.100000000000009,-227,0.015,-32,-1.2300000000000004,13,-0.3999999999999915,10,0.7999999999999972,25,-6.630000000000001,112
2006,1206,1455,Z11,Z07,63,55,3,4,8,1,George Mason,CAA,27-8,Wichita St.,MVC,26-9,-4,1,-1,0.02857142857142858,2.1000000000000014,-2.0999999999999943,28,-4.200000000000003,-36,0,2,-0.015,32,-1.92,23,0.5999999999999943,-19,2.5,75,1.81,-54
2006,1437,1130,Y01,Y04,60,59,3,-3,1,1,Villanova,BE,28-5,Boston College,ACC,28-8,-13,0,-3,0.07070707070707072,5.940000000000001,-1.5,7,-7.5,-85,4.099999999999994,-158,0.056,-86,3.3599999999999994,-39,1.3000000000000114,-29,-2.1000000000000085,-55,8.86,-215
2006,1261,1400,W04,W02,70,60,4,2,10,1,LSU,SEC,27-9,Texas,B12,30-7,8,-3,2,-0.060810810810810856,-3.789999999999999,-7.700000000000003,56,-3.9000000000000057,-12,3.6000000000000014,-143,-0.031,73,2.8899999999999997,-32,2.200000000000003,-45,-0.7000000000000028,-8,1.77,-49
2006,1417,1272,X02,X01,50,45,4,1,5,1,UCLA,P10,32-7,Memphis,CUSA,33-4,1,-1,3,-0.0713790713790714,-0.14000000000000057,-0.5,9,-0.29999999999999716,-2,-9.199999999999996,281,0.027,-70,4.41,-64,3.5,-97,-0.9000000000000057,-31,-6.220000000000001,90
2006,1196,1437,Y03,Y01,75,62,4,2,13,1,Florida,SEC,33-6,Villanova,BE,28-5,-4,5,1,-0.002331002331002363,3.6900000000000013,1.6000000000000085,-8,-2,-7,1.3000000000000114,-41,-0.091,174,-2.4399999999999995,22,-0.7000000000000028,19,1.7000000000000028,42,-11.63,248
2006,1206,1163,Z11,Z01,86,84,4,10,2,1,George Mason,CAA,27-8,Connecticut,BE,30-4,18,-3,4,-0.1109243697478991,-7.280000000000001,-8.099999999999994,61,-0.7999999999999972,-5,-6.100000000000001,220,-0.06,95,-4.87,70,-2.1000000000000085,48,2.799999999999997,85,5.96,-160
2006,1196,1206,Y03,Z11,73,58,5,-8,15,1,Florida,SEC,33-6,George Mason,CAA,27-8,-21,6,-2,0.07472527472527468,10.120000000000001,8.200000000000003,-63,-1.7999999999999972,-6,4.300000000000004,-167,-0.028,73,4.239999999999999,-64,2.4000000000000057,-53,-1.9000000000000057,-54,-10.620000000000001,228
2006,1417,1261,X02,W04,59,45,5,-2,14,1,UCLA,P10,32-7,LSU,SEC,27-9,-4,5,-2,0.07051282051282048,1.3999999999999986,2.9000000000000057,-31,1.5,1,-5.899999999999999,208,0.012,-31,-2.379999999999999,24,-0.8999999999999915,21,1.5,31,-0.1499999999999999,7
2006,1196,1417,Y03,X02,73,57,6,1,16,1,Florida,SEC,33-6,UCLA,P10,32-7,-6,1,-1,0.02564102564102566,4.880000000000003,5.200000000000003,-28,0.4000000000000057,3,5.300000000000004,-196,-0.031,79,0.049999999999998934,-3,0.29999999999999716,-7,0.20000000000000284,10,-10.06,204
2007,1130,1403,W07,W10,84,75,1,-3,9,1,Boston College,ACC,21-12,Texas Tech,B12,21-13,-27,0,-1,0.018716577540106916,5.199999999999999,5.099999999999994,-44,-0.20000000000000284,-3,-0.6000000000000085,21,-0.030000000000000002,71,2.5699999999999994,-35,2.4000000000000057,-43,-0.09999999999999432,-7,-4.7,116
2007,1139,1330,Y05,Y12,57,46,1,-7,11,1,Butler,Horz,29-7,Old Dominion,CAA,24-9,-49,5,-2,0.07828282828282829,8.75,9.400000000000006,-88,0.5999999999999943,6,-7.699999999999996,170,0.003000000000000001,-8,3.9299999999999997,-56,1,-25,-3,-86,5.970000000000001,-105
2007,1207,1125,W02,W15,80,55,1,-13,25,1,Georgetown,BE,30-7,Belmont,ASun,23-10,-117,7,-3,0.11384111384111384,24.1,15.400000000000006,-130,-8.700000000000003,-108,-6.699999999999996,172,-0.016,38,17.15,-276,9.700000000000003,-286,-7.5,-241,-3.24,78
2007,1231,1211,Z07,Z10,70,57,1,-3,13,1,Indiana,B10,21-11,Gonzaga,WCC,23-11,-35,-2,0,-0.020220588235294157,6.269999999999998,0.10000000000000853,-4,-6.200000000000003,-64,-2.1999999999999886,90,-0.026000000000000002,36,5.8100000000000005,-75,1.7999999999999972,-46,-4,-96,-8.01,92
2007,1257,1390,X06,X11,78,58,1,-5,20,1,Louisville,BE,24-10,Stanford,P10,18-13,-47,6,-3,0.1252371916508539,7.980000000000002,3.799999999999997,-46,-4.200000000000003,-34,-1.7000000000000028,69,-0.074,165,-2.21,30,-1.2999999999999972,32,0.8999999999999915,33,-3.28,85
2007,1268,1172,Y04,Y13,82,70,1,-9,12,1,Maryland,ACC,25-9,Davidson,SC,29-5,-49,-4,4,-0.11764705882352933,9.100000000000001,0.6000000000000085,-8,-8.5,-59,-0.5,3,-0.094,214,10.18,-146,5.700000000000003,-155,-4.5,-128,-7.709999999999999,176
2007,1277,1266,W09,W08,61,49,1,1,12,1,Michigan St.,B10,23-12,Marquette,BE,24-10,-21,-1,2,-0.04873949579831938,3.789999999999999,1,-13,-2.799999999999997,-18,-7.299999999999997,226,-0.045,109,1.4800000000000004,-22,0.9000000000000057,-19,-0.5,-23,2.6399999999999997,-68
2007,1314,1184,W01,W16,86,65,1,-15,21,1,North Carolina,ACC,31-7,East Carolina,CUSA,6-24,-301,25,-17,0.6157894736842104,47.08,28.200000000000003,-310,-18.900000000000006,-237,8.800000000000004,-247,-0.024,44,9.209999999999999,-119,6.799999999999997,-164,-2.3000000000000114,-71,3.38,-75
2007,1326,1148,X01,X16,78,57,1,-15,21,1,Ohio St.,B10,35-4,Central Connecticut,NEC,22-12,-174,13,-8,0.25037707390648567,31.57,16.900000000000006,-165,-14.599999999999994,-187,1.6000000000000085,-60,-0.0029999999999999957,4,18.259999999999998,-297,8.599999999999994,-257,-9.599999999999994,-320,3.3899999999999997,-90
2007,1338,1460,Z03,Z14,79,58,1,-11,21,1,Pittsburgh,BE,29-8,Wright St.,Horz,23-10,-89,6,-2,0.08681408681408675,16.24,13.599999999999994,-155,-2.5999999999999943,-26,-0.7999999999999972,17,-0.10400000000000001,91,9.309999999999999,-126,3.8999999999999915,-99,-5.400000000000006,-162,3.29,-78
2007,1401,1335,X03,X14,68,52,1,-11,16,1,Texas A&M,B12,27-7,Penn,Ivy,22-9,-85,5,-2,0.08444022770398474,19.279999999999998,9.5,-78,-9.799999999999997,-111,-4.200000000000003,165,-0.094,213,8.120000000000001,-114,4.200000000000003,-126,-3.8999999999999915,-111,-7.12,170
2007,1417,1451,Z02,Z15,70,42,1,-13,28,1,UCLA,P10,30-6,Weber St.,BSky,20-12,-178,10,-6,0.20833333333333337,29.86,13.300000000000011,-176,-16.5,-166,-1.5,60,-0.079,119,14.54,-201,6.200000000000003,-140,-8.399999999999991,-294,4.1,-65
2007,1433,1181,Z11,Z06,79,77,1,5,2,1,VCU,CAA,28-7,Duke,ACC,22-11,42,6,-4,0.13333333333333341,-8.75,3.3999999999999915,-26,12.099999999999994,118,1,-40,0.076,-140,-11.100000000000001,147,-6.5,158,4.599999999999994,137,-3.63,81
2007,1435,1203,W06,W11,77,44,1,-5,33,1,Vanderbilt,SEC,22-12,George Washington,A10,23-9,-52,-1,3,-0.0716911764705882,8.95,10.700000000000003,-129,1.7000000000000028,21,-0.30000000000001137,9,-0.08099999999999999,140,9.91,-137,4.799999999999997,-124,-5.099999999999994,-150,2.42,-63
2007,1450,1331,W03,W14,70,54,1,-11,16,1,Washington St.,P10,26-8,Oral Roberts,MCon,23-11,-61,3,-3,0.08823529411764697,10.510000000000002,4.6000000000000085,-59,-5.900000000000006,-58,-6.5,192,0.011,-24,7.72,-109,2.6999999999999886,-75,-4.8999999999999915,-146,-9.190000000000001,214
2007,1462,1140,X09,X08,79,77,1,1,2,1,Xavier,A10,25-9,BYU,MWC,25-9,-14,0,0,0,2.0199999999999996,0.5999999999999943,-5,-1.3999999999999915,-19,-1.3999999999999915,56,-0.048,104,-1.4100000000000001,20,-0.29999999999999716,10,1.0999999999999943,26,3.6999999999999997,-81
2007,1196,1238,Y01,Y16,112,69,1,-15,43,1,Florida,SEC,35-5,Jackson St.,SWAC,21-14,-249,14,-9,0.275,40.29,22.599999999999994,-229,-17.700000000000003,-249,-3.9000000000000057,122,-0.11200000000000002,109,18.89,-288,13.5,-298,-5.5,-163,-13.96,280
2007,1242,1310,Z01,Z16b,107,67,1,-15,40,1,Kansas,B12,33-5,Niagara,MAAC,23-12,-181,10,-7,0.21127819548872184,30.57,8.099999999999994,-90,-22.5,-270,0.4000000000000057,-9,-0.087,99,13.030000000000001,-217,6.799999999999997,-202,-6.299999999999997,-214,4.260000000000001,-114
2007,1246,1437,Z08,Z09,67,58,1,-1,9,1,Kentucky,SEC,22-12,Villanova,BE,22-11,-8,0,1,-0.019607843137254832,1.620000000000001,3.5999999999999943,-27,2,15,0,-3,0.006999999999999996,-12,2.210000000000001,-4,0.5,-5,-1.7000000000000028,-8,5.390000000000001,-61
2007,1272,1317,X02,X15,73,58,1,-13,15,1,Memphis,CUSA,33-4,North Texas,SB,23-11,-153,10,-7,0.21542130365659773,25.79,12.400000000000006,-159,-13.400000000000006,-144,-0.6999999999999886,13,-0.0040000000000000036,12,9.33,-176,3.0999999999999943,-94,-6.199999999999989,-222,6.29,-149
2007,1305,1166,X07,X10,77,71,1,-3,6,1,Nevada,WAC,29-5,Creighton,MVC,22-11,19,7,-6,0.18627450980392157,-2.4400000000000013,3.4000000000000057,-22,5.900000000000006,74,3.5999999999999943,-150,0.053,-131,-6.859999999999999,89,-4.099999999999994,112,2.799999999999997,86,-2.5699999999999994,44
2007,1332,1275,Y03,Y14,58,56,1,-11,2,1,Oregon,P10,29-8,Miami OH,MAC,18-15,-69,11,-7,0.23832923832923836,12.38,12.599999999999994,-133,0.19999999999998863,1,7.899999999999999,-172,0.055,-140,3.1000000000000005,-35,1.7999999999999972,-44,-1.2999999999999972,-36,-15.530000000000001,286
2007,1345,1112,Y09,Y08,72,63,1,1,9,1,Purdue,B10,22-12,Arizona,P10,20-11,6,2,1,0.00189753320683117,-1.120000000000001,-8.799999999999997,69,-7.699999999999989,-75,-1.7999999999999972,58,0.011,-28,-2.83,23,-0.6000000000000085,7,2.200000000000003,39,-9.15,114
2007,1356,1221,Z04,Z13,61,51,1,-9,10,1,Southern Illinois,MVC,29-7,Holy Cross,Pat,25-9,-77,4,-2,0.0702614379084967,13.63,6.799999999999997,-102,-6.799999999999997,-36,-1.5,19,-0.008,19,13.89,-201,8.700000000000003,-243,-5.200000000000003,-153,6.32,-100
2007,1397,1253,X05,X12,121,86,1,-7,35,1,Tennessee,SEC,24-11,Long Beach St.,BW,24-8,-82,0,3,-0.06428571428571428,12.849999999999998,3.700000000000003,-36,-9.200000000000003,-155,0.29999999999999716,-3,-0.075,83,13.91,-196,8.299999999999997,-227,-5.6000000000000085,-165,4.77,-123
2007,1400,1308,W04,W13,79,67,1,-9,12,1,Texas,B12,25-10,New Mexico St.,WAC,25-9,-71,0,1,-0.021008403361344574,11.969999999999999,11.200000000000003,-95,-0.7999999999999972,-13,-2.1000000000000085,51,-0.043000000000000003,110,7.859999999999999,-107,3.8999999999999915,-106,-3.9000000000000057,-114,1.75,-42
2007,1424,1210,Y07,Y10,67,63,1,-3,4,1,UNLV,MWC,30-7,Georgia Tech,ACC,20-12,18,10,-5,0.18581081081081086,-2.780000000000001,-4.300000000000011,35,-1.5,-11,-2,84,0.165,-295,-4.0200000000000005,54,-0.4000000000000057,11,3.5999999999999943,104,5.4,-139
2007,1425,1116,W05,W12,77,60,1,-7,17,1,USC,P10,25-12,Arkansas,SEC,21-14,-3,4,-2,0.07567567567567568,0.23999999999999844,0.4000000000000057,-5,0.29999999999999716,1,1,-45,0.037000000000000005,-90,-1.8399999999999999,26,-2,41,-0.20000000000000284,-9,-7.9,188
2007,1438,1107,X04,X13,84,57,1,-9,27,1,Virginia,ACC,21-11,Albany,AE,23-10,-90,-2,1,-0.04071969696969702,13.18,6.699999999999989,-78,-6.5,-104,4.200000000000003,-167,-0.103,158,11.74,-168,6.799999999999997,-189,-5,-149,-5.289999999999999,128
2007,1439,1228,Z05,Z12,54,52,1,-7,2,1,Virginia Tech,ACC,22-12,Illinois,B10,23-12,1,-1,0,-0.010084033613445342,-0.120000000000001,5.1000000000000085,-62,5.200000000000003,26,1.7000000000000028,-48,0.013000000000000001,-33,1.7899999999999991,-25,1.5,-31,-0.30000000000001137,-13,0.99,-21
2007,1457,1323,Y11,Y06,74,64,1,5,10,1,Winthrop,BSth,29-5,Notre Dame,BE,24-8,29,5,-3,0.1029411764705882,-5.209999999999999,-5.199999999999989,39,-0.09999999999999432,-2,-8.800000000000004,273,0.073,-172,-6.74,99,-2.8000000000000114,90,3.8999999999999915,114,28.18,-332
2007,1458,1394,Y02,Y15,76,63,1,-13,13,1,Wisconsin,B10,30-6,Texas A&M Corpus Chris,Slnd,26-7,-83,4,-1,0.045454545454545525,17.689999999999998,1.5,-9,-16.30000000000001,-192,-4.299999999999997,165,-0.023,46,12.9,-201,7.299999999999997,-223,-5.6000000000000085,-173,-3.6900000000000004,87
2007,1139,1268,Y05,Y04,62,59,2,1,3,1,Butler,Horz,29-7,Maryland,ACC,25-9,3,4,-2,0.0702614379084967,-0.9700000000000024,5.599999999999994,-42,6.5,40,-13.300000000000004,314,0.043,-102,-3.710000000000001,49,-2.3000000000000114,56,1.3999999999999915,39,9.68,-196
2007,1207,1130,W02,W07,62,55,2,-5,7,1,Georgetown,BE,30-7,Boston College,ACC,21-12,-40,9,-5,0.1744471744471745,12.3,4.700000000000003,-11,-7.599999999999994,-86,-4.899999999999999,101,-0.019999999999999997,45,0.05000000000000071,-1,-1,13,-1.1000000000000085,-33,1.3900000000000001,-36
2007,1314,1277,W01,W09,81,67,2,-8,14,1,North Carolina,ACC,31-7,Michigan St.,B10,23-12,-16,8,-5,0.15864661654135337,10.400000000000002,8.200000000000003,-46,-2.200000000000003,-8,12.100000000000009,-311,-0.010000000000000002,14,1.879999999999999,-22,1.7999999999999972,-26,-0.10000000000000853,-1,4.73,-106
2007,1326,1462,X01,X09,78,71,2,-8,7,1,Ohio St.,B10,35-4,Xavier,A10,25-9,-29,10,-5,0.1621417797888386,11.2,3.700000000000003,-8,-7.5,-67,-1.2999999999999972,55,0.10400000000000001,-234,6.99,-91,2.5,-59,-4.3999999999999915,-122,-5.109999999999999,114
2007,1338,1433,Z03,Z11,84,79,2,-8,5,1,Pittsburgh,BE,29-8,VCU,CAA,28-7,-41,1,1,-0.016216216216216273,8.349999999999998,1.5,-8,-6.799999999999997,-91,-3.299999999999997,120,0.031,-81,9.34,-128,5.3999999999999915,-143,-3.9000000000000057,-118,0.47,-12
2007,1401,1257,X03,X06,72,69,2,-3,3,1,Texas A&M,B12,27-7,Louisville,BE,24-10,-12,3,-3,0.08823529411764697,6.6199999999999974,5.799999999999997,-33,-0.7999999999999972,-4,-0.5,18,-0.0010000000000000009,4,-1.9100000000000001,25,-1.2000000000000028,26,0.8000000000000114,19,-2.3700000000000006,53
2007,1417,1231,Z02,Z07,54,49,2,-5,5,1,UCLA,P10,30-6,Indiana,B10,21-11,-8,9,-5,0.17708333333333337,5.57,0,1,-5.5,-21,-1.2000000000000028,48,0.077,-166,1.1199999999999992,-10,2.5,-40,1.4000000000000057,17,4.42,-72
2007,1435,1450,W06,W03,78,74,2,3,4,1,Vanderbilt,SEC,22-12,Washington St.,P10,26-8,16,-4,4,-0.11764705882352933,-2.6400000000000006,4,-40,6.6000000000000085,63,6.599999999999994,-196,0.004,-10,2.55,-35,1.9000000000000057,-42,-0.7000000000000028,-25,2.2199999999999998,-59
2007,1196,1345,Y01,Y09,74,67,2,-8,7,1,Florida,SEC,35-5,Purdue,B10,22-12,-28,13,-7,0.2279411764705882,12.5,12.099999999999994,-73,-0.4000000000000057,-2,-0.7000000000000028,31,0.026000000000000002,-65,-0.6399999999999988,8,-0.7000000000000028,18,-0.10000000000000853,-4,-7.95,184
2007,1242,1246,Z01,Z08,88,76,2,-7,12,1,Kansas,B12,33-5,Kentucky,SEC,22-12,-8,11,-7,0.22136222910216719,6.079999999999998,-1.7000000000000028,14,-7.799999999999997,-33,2.9000000000000057,-102,0.06,-152,-6.37,58,-2.9000000000000057,56,3.4000000000000057,63,-9.14,145
